InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,TotalPurchaseValue,ProductCategory,Country
INV001209,CUST0157,2024-09-11 15:37:00,3,110.76,332.28,Electronics,United Kingdom
INV001426,CUST0226,2024-09-11 17:31:00,2,45.02,90.04,Electronics,Germany
INV002946,CUST0213,2024-09-11 20:02:00,7,74.71,522.97,Home & Kitchen,Germany
INV001974,CUST0188,2024-09-12 10:03:00,1,69.23,69.23,Home & Kitchen,United Kingdom
INV000771,CUST0025,2024-09-12 12:32:00,1,61.76,61.76,Clothing,Spain
INV000711,CUST0048,2024-09-12 14:42:00,2,79.07,158.14,Sports,United Kingdom
INV002566,CUST0125,2024-09-12 17:49:00,3,53.59,160.77,Beauty,United Kingdom
INV000325,CUST0069,2024-09-12 19:08:00,1,68.38,68.38,Electronics,United Kingdom
INV001834,CUST0096,2024-09-13 02:16:00,4,110.58,442.32,Sports,Spain
INV000549,CUST0102,2024-09-13 04:57:00,1,85.24,85.24,Clothing,United Kingdom
INV000314,CUST0199,2024-09-13 13:36:00,7,188.81,1321.67,Clothing,United Kingdom
INV002480,CUST0247,2024-09-14 07:39:00,3,66.51,199.53,Clothing,Spain
INV001697,CUST0105,2024-09-14 08:29:00,8,203.98,1631.84,Beauty,United Kingdom
INV002634,CUST0019,2024-09-14 16:31:00,5,80.29,401.45,Electronics,United Kingdom
INV000787,CUST0236,2024-09-14 17:56:00,7,95.74,670.18,Electronics,France
INV002411,CUST0075,2024-09-14 23:11:00,2,149.91,299.82,Home & Kitchen,United Kingdom
INV000804,CUST0033,2024-09-15 04:22:00,1,44.8,44.8,Clothing,United Kingdom
INV002034,CUST0077,2024-09-15 14:31:00,2,88.0,176.0,Beauty,Germany
INV001482,CUST0210,2024-09-15 17:51:00,1,50.62,50.62,Electronics,United Kingdom
INV001313,CUST0238,2024-09-15 22:08:00,1,56.25,56.25,Home & Kitchen,United Kingdom
INV001882,CUST0141,2024-09-16 19:03:00,5,238.71,1193.55,Sports,United Kingdom
INV001163,CUST0118,2024-09-17 03:04:00,1,61.87,61.87,Electronics,United Kingdom
INV000623,CUST0225,2024-09-17 14:30:00,4,115.63,462.52,Electronics,United Kingdom
INV002727,CUST0248,2024-09-18 05:02:00,6,188.66,1131.96,Beauty,United Kingdom
INV002916,CUST0007,2024-09-18 16:31:00,1,41.91,41.91,Electronics,Spain
INV000363,CUST0141,2024-09-18 22:42:00,7,104.23,729.61,Home & Kitchen,United Kingdom
INV000234,CUST0029,2024-09-19 22:15:00,1,66.83,66.83,Electronics,France
INV001461,CUST0074,2024-09-20 02:25:00,4,120.29,481.16,Clothing,United Kingdom
INV000034,CUST0246,2024-09-20 03:41:00,9,185.08,1665.72,Electronics,United Kingdom
INV000689,CUST0133,2024-09-20 10:19:00,1,63.24,63.24,Electronics,United Kingdom
INV002247,CUST0133,2024-09-20 15:35:00,2,41.71,83.42,Home & Kitchen,Netherlands
INV002772,CUST0150,2024-09-20 15:36:00,1,55.76,55.76,Clothing,Spain
INV001078,CUST0092,2024-09-20 23:18:00,9,126.23,1136.07,Clothing,United Kingdom
INV002616,CUST0002,2024-09-21 01:15:00,7,234.04,1638.28,Beauty,Netherlands
INV001056,CUST0141,2024-09-21 01:38:00,8,297.98,2383.84,Clothing,United Kingdom
INV000112,CUST0158,2024-09-21 06:52:00,3,94.46,283.38,Home & Kitchen,France
INV000296,CUST0017,2024-09-21 14:11:00,3,57.34,172.02,Beauty,United Kingdom
INV002502,CUST0052,2024-09-21 23:26:00,6,124.82,748.92,Clothing,United Kingdom
INV001711,CUST0040,2024-09-22 05:41:00,5,56.55,282.75,Clothing,Germany
INV001517,CUST0222,2024-09-22 10:12:00,4,99.82,399.28,Electronics,United Kingdom
INV000751,CUST0115,2024-09-22 16:44:00,4,97.08,388.32,Sports,United Kingdom
INV001425,CUST0235,2024-09-22 23:49:00,3,46.54,139.62,Sports,United Kingdom
INV002378,CUST0194,2024-09-23 04:59:00,2,44.09,88.18,Electronics,United Kingdom
INV000564,CUST0001,2024-09-23 05:54:00,2,45.67,91.34,Home & Kitchen,United Kingdom
INV002780,CUST0012,2024-09-23 14:48:00,7,313.03,2191.21,Clothing,France
INV000941,CUST0123,2024-09-23 21:47:00,2,61.36,122.72,Home & Kitchen,United Kingdom
INV000018,CUST0114,2024-09-24 01:52:00,4,80.03,320.12,Beauty,United Kingdom
INV002055,CUST0195,2024-09-24 02:36:00,3,97.71,293.13,Clothing,United Kingdom
INV002198,CUST0037,2024-09-24 05:53:00,2,75.36,150.72,Electronics,Germany
INV001531,CUST0188,2024-09-24 19:04:00,3,54.95,164.85,Electronics,United Kingdom
INV002172,CUST0243,2024-09-24 22:32:00,10,167.99,1679.9,Clothing,Germany
INV002606,CUST0220,2024-09-25 06:25:00,5,163.53,817.65,Clothing,France
INV000083,CUST0015,2024-09-25 11:33:00,3,28.89,86.67,Sports,United Kingdom
INV000630,CUST0081,2024-09-25 11:42:00,7,120.7,844.9,Electronics,France
INV000286,CUST0037,2024-09-25 13:43:00,1,98.33,98.33,Beauty,United Kingdom
INV000860,CUST0019,2024-09-26 15:31:00,2,55.65,111.3,Sports,Spain
INV000313,CUST0009,2024-09-27 03:23:00,1,47.51,47.51,Electronics,United Kingdom
INV002597,CUST0161,2024-09-27 12:15:00,1,46.97,46.97,Beauty,Germany
INV002126,CUST0131,2024-09-27 15:29:00,3,69.01,207.03,Clothing,United Kingdom
INV001007,CUST0010,2024-09-27 22:30:00,8,114.39,915.12,Clothing,United Kingdom
INV001358,CUST0117,2024-09-28 11:41:00,3,146.54,439.62,Home & Kitchen,Netherlands
INV000879,CUST0161,2024-09-28 11:57:00,1,81.32,81.32,Clothing,United Kingdom
INV001421,CUST0235,2024-09-28 12:04:00,4,64.26,257.04,Electronics,Spain
INV002655,CUST0231,2024-09-28 14:07:00,7,110.59,774.13,Electronics,Spain
INV002536,CUST0042,2024-09-28 14:16:00,6,20.27,121.62,Clothing,United Kingdom
INV000439,CUST0213,2024-09-28 18:10:00,4,89.96,359.84,Home & Kitchen,United Kingdom
INV002695,CUST0197,2024-09-28 18:54:00,9,109.49,985.41,Clothing,Spain
INV002713,CUST0136,2024-09-28 23:12:00,2,63.59,127.18,Beauty,United Kingdom
INV000200,CUST0248,2024-09-29 10:31:00,12,325.0,3900.0,Clothing,United Kingdom
INV000302,CUST0086,2024-09-29 10:36:00,4,53.18,212.72,Clothing,United Kingdom
INV000132,CUST0058,2024-09-29 11:15:00,1,35.21,35.21,Electronics,United Kingdom
INV002111,CUST0053,2024-09-29 19:33:00,9,355.4,3198.6,Sports,United Kingdom
INV000455,CUST0117,2024-09-30 06:39:00,4,151.53,606.12,Electronics,United Kingdom
INV000823,CUST0131,2024-09-30 08:06:00,1,58.4,58.4,Home & Kitchen,United Kingdom
INV000642,CUST0034,2024-09-30 09:16:00,7,218.13,1526.91,Beauty,United Kingdom
INV002665,CUST0160,2024-09-30 19:20:00,10,146.37,1463.7,Clothing,United Kingdom
INV001373,CUST0199,2024-09-30 20:28:00,10,171.61,1716.1,Clothing,United Kingdom
INV001626,CUST0124,2024-09-30 21:22:00,1,35.77,35.77,Sports,France
INV001016,CUST0047,2024-10-01 04:37:00,1,56.15,56.15,Clothing,United Kingdom
INV000712,CUST0061,2024-10-01 08:09:00,2,86.24,172.48,Electronics,United Kingdom
INV002299,CUST0020,2024-10-01 15:52:00,2,49.21,98.42,Beauty,United Kingdom
INV000535,CUST0161,2024-10-01 18:21:00,1,98.53,98.53,Sports,United Kingdom
INV001867,CUST0111,2024-10-01 19:53:00,5,96.04,480.2,Electronics,United Kingdom
INV001535,CUST0037,2024-10-01 20:47:00,6,29.29,175.74,Clothing,United Kingdom
INV001311,CUST0120,2024-10-02 19:49:00,5,68.25,341.25,Clothing,France
INV001454,CUST0019,2024-10-03 11:34:00,1,68.18,68.18,Electronics,Spain
INV001664,CUST0054,2024-10-03 14:12:00,4,72.41,289.64,Clothing,United Kingdom
INV002555,CUST0021,2024-10-03 15:13:00,1,44.86,44.86,Electronics,United Kingdom
INV002659,CUST0060,2024-10-04 06:19:00,2,59.52,119.04,Home & Kitchen,United Kingdom
INV000426,CUST0166,2024-10-04 10:48:00,6,115.37,692.22,Electronics,Spain
INV000245,CUST0090,2024-10-04 12:53:00,4,74.88,299.52,Home & Kitchen,United Kingdom
INV000776,CUST0109,2024-10-04 18:25:00,1,32.89,32.89,Clothing,Spain
INV002699,CUST0047,2024-10-04 20:13:00,2,62.04,124.08,Clothing,Spain
INV001429,CUST0194,2024-10-05 00:40:00,4,95.66,382.64,Beauty,United Kingdom
INV001219,CUST0124,2024-10-05 12:50:00,3,40.53,121.59,Beauty,United Kingdom
INV001912,CUST0006,2024-10-06 00:04:00,1,42.67,42.67,Beauty,United Kingdom
INV000049,CUST0057,2024-10-06 02:27:00,1,38.22,38.22,Electronics,France
INV001010,CUST0074,2024-10-06 04:57:00,4,132.2,528.8,Electronics,Netherlands
INV000195,CUST0250,2024-10-06 16:09:00,6,109.96,659.76,Beauty,United Kingdom
INV000971,CUST0206,2024-10-06 17:41:00,1,60.1,60.1,Home & Kitchen,United Kingdom
INV001117,CUST0154,2024-10-06 22:36:00,2,66.33,132.66,Clothing,Spain
INV002795,CUST0080,2024-10-06 23:56:00,1,79.07,79.07,Sports,United Kingdom
INV000863,CUST0020,2024-10-07 00:07:00,3,90.09,270.27,Home & Kitchen,United Kingdom
INV000966,CUST0145,2024-10-07 22:59:00,2,72.69,145.38,Clothing,United Kingdom
INV002483,CUST0117,2024-10-07 23:50:00,8,147.93,1183.44,Electronics,France
INV000828,CUST0036,2024-10-08 00:48:00,7,88.49,619.43,Electronics,France
INV002408,CUST0023,2024-10-08 06:55:00,4,80.07,320.28,Home & Kitchen,Spain
INV000556,CUST0202,2024-10-08 11:07:00,1,37.08,37.08,Electronics,United Kingdom
INV002040,CUST0166,2024-10-08 12:33:00,1,101.13,101.13,Electronics,United Kingdom
INV000996,CUST0157,2024-10-08 13:04:00,6,125.0,750.0,Home & Kitchen,Germany
INV001723,CUST0176,2024-10-08 13:04:00,4,51.45,205.8,Clothing,United Kingdom
INV000795,CUST0064,2024-10-09 00:16:00,1,73.53,73.53,Clothing,United Kingdom
INV001586,CUST0239,2024-10-09 19:17:00,1,64.16,64.16,Home & Kitchen,United Kingdom
INV000989,CUST0157,2024-10-09 22:43:00,2,46.68,93.36,Electronics,Spain
INV000878,CUST0003,2024-10-10 12:32:00,4,166.53,666.12,Beauty,United Kingdom
INV002217,CUST0123,2024-10-10 12:56:00,1,39.81,39.81,Home & Kitchen,Germany
INV001081,CUST0137,2024-10-10 19:44:00,1,61.51,61.51,Clothing,Netherlands
INV002383,CUST0073,2024-10-10 20:53:00,1,32.95,32.95,Clothing,Germany
INV001879,CUST0004,2024-10-11 00:48:00,3,103.46,310.38,Home & Kitchen,United Kingdom
INV000238,CUST0046,2024-10-11 06:27:00,2,103.34,206.68,Clothing,France
INV002163,CUST0098,2024-10-11 07:41:00,1,92.22,92.22,Home & Kitchen,France
INV000842,CUST0248,2024-10-11 11:20:00,9,210.67,1896.03,Sports,United Kingdom
INV002661,CUST0188,2024-10-11 16:56:00,2,79.13,158.26,Sports,Germany
INV001639,CUST0052,2024-10-12 05:01:00,3,114.45,343.35,Clothing,United Kingdom
INV000684,CUST0061,2024-10-12 09:31:00,1,88.21,88.21,Electronics,France
INV002977,CUST0021,2024-10-12 09:51:00,3,48.59,145.77,Home & Kitchen,Spain
INV000227,CUST0067,2024-10-12 13:33:00,1,67.3,67.3,Beauty,United Kingdom
INV001690,CUST0089,2024-10-12 14:40:00,5,108.56,542.8,Electronics,United Kingdom
INV001595,CUST0222,2024-10-13 00:26:00,3,81.91,245.73,Electronics,United Kingdom
INV002371,CUST0053,2024-10-13 09:23:00,10,205.85,2058.5,Clothing,Spain
INV002362,CUST0089,2024-10-13 14:37:00,6,154.79,928.74,Home & Kitchen,Spain
INV002880,CUST0215,2024-10-13 18:59:00,9,122.84,1105.56,Home & Kitchen,United Kingdom
INV001289,CUST0195,2024-10-13 19:48:00,5,63.55,317.75,Home & Kitchen,Netherlands
INV000617,CUST0179,2024-10-14 00:19:00,9,295.48,2659.32,Clothing,Spain
INV001357,CUST0087,2024-10-14 02:03:00,7,96.74,677.18,Clothing,United Kingdom
INV002516,CUST0177,2024-10-14 05:44:00,6,236.27,1417.62,Clothing,United Kingdom
INV000299,CUST0084,2024-10-14 10:53:00,1,66.17,66.17,Beauty,United Kingdom
INV002241,CUST0093,2024-10-14 15:15:00,7,136.29,954.03,Home & Kitchen,France
INV000055,CUST0238,2024-10-15 03:11:00,1,58.89,58.89,Clothing,Germany
INV002863,CUST0151,2024-10-15 08:41:00,4,245.32,981.28,Home & Kitchen,United Kingdom
INV002150,CUST0108,2024-10-15 10:37:00,4,145.55,582.2,Electronics,United Kingdom
INV000061,CUST0143,2024-10-15 10:52:00,1,34.3,34.3,Clothing,United Kingdom
INV002754,CUST0105,2024-10-15 11:17:00,13,214.24,2785.12,Home & Kitchen,United Kingdom
INV002936,CUST0058,2024-10-15 14:05:00,1,58.0,58.0,Electronics,Germany
INV002271,CUST0111,2024-10-15 22:28:00,1,89.37,89.37,Home & Kitchen,United Kingdom
INV001979,CUST0117,2024-10-16 05:00:00,2,148.13,296.26,Beauty,Germany
INV002570,CUST0208,2024-10-16 08:03:00,6,59.53,357.18,Clothing,United Kingdom
INV002829,CUST0169,2024-10-16 08:36:00,1,51.15,51.15,Beauty,United Kingdom
INV002985,CUST0137,2024-10-16 14:41:00,9,63.72,573.48,Beauty,United Kingdom
INV002324,CUST0052,2024-10-16 18:29:00,6,70.73,424.38,Clothing,United Kingdom
INV001644,CUST0093,2024-10-16 23:40:00,6,96.04,576.24,Home & Kitchen,France
INV002534,CUST0170,2024-10-17 00:03:00,5,101.02,505.1,Clothing,United Kingdom
INV000293,CUST0099,2024-10-17 05:56:00,1,50.86,50.86,Sports,Germany
INV001946,CUST0050,2024-10-17 15:52:00,2,21.04,42.08,Clothing,United Kingdom
INV001568,CUST0160,2024-10-17 22:59:00,8,59.77,478.16,Clothing,France
INV002223,CUST0229,2024-10-18 00:32:00,4,111.0,444.0,Clothing,United Kingdom
INV001351,CUST0017,2024-10-18 05:14:00,6,74.9,449.4,Clothing,Netherlands
INV002403,CUST0198,2024-10-18 10:29:00,4,122.13,488.52,Beauty,United Kingdom
INV001336,CUST0029,2024-10-18 13:33:00,1,73.05,73.05,Electronics,Germany
INV001463,CUST0055,2024-10-18 13:41:00,7,102.02,714.14,Clothing,France
INV000652,CUST0115,2024-10-18 21:24:00,1,51.61,51.61,Clothing,Germany
INV000110,CUST0124,2024-10-18 22:33:00,1,70.39,70.39,Electronics,Germany
INV000596,CUST0112,2024-10-19 00:07:00,1,49.38,49.38,Electronics,Germany
INV000077,CUST0058,2024-10-19 01:03:00,1,46.96,46.96,Electronics,Netherlands
INV000493,CUST0161,2024-10-19 01:09:00,2,57.43,114.86,Sports,United Kingdom
INV000560,CUST0085,2024-10-19 08:07:00,2,10.52,21.04,Sports,Netherlands
INV002828,CUST0227,2024-10-20 04:42:00,8,331.0,2648.0,Beauty,France
INV002165,CUST0066,2024-10-20 06:45:00,5,95.52,477.6,Beauty,United Kingdom
INV002698,CUST0031,2024-10-20 08:11:00,2,63.19,126.38,Sports,United Kingdom
INV001407,CUST0111,2024-10-20 11:23:00,3,69.53,208.59,Sports,France
INV001652,CUST0107,2024-10-20 13:46:00,6,74.81,448.86,Clothing,United Kingdom
INV000078,CUST0086,2024-10-20 14:27:00,2,57.09,114.18,Clothing,United Kingdom
INV000097,CUST0006,2024-10-20 20:33:00,1,51.14,51.14,Beauty,United Kingdom
INV002373,CUST0069,2024-10-21 05:46:00,1,54.95,54.95,Home & Kitchen,France
INV002819,CUST0014,2024-10-22 19:56:00,1,29.0,29.0,Sports,United Kingdom
INV002328,CUST0124,2024-10-24 06:54:00,3,73.24,219.72,Electronics,United Kingdom
INV001268,CUST0074,2024-10-24 14:31:00,4,96.13,384.52,Beauty,Germany
INV001005,CUST0086,2024-10-24 15:02:00,1,74.93,74.93,Clothing,Netherlands
INV001919,CUST0124,2024-10-24 18:48:00,1,32.85,32.85,Home & Kitchen,United Kingdom
INV001511,CUST0242,2024-10-24 20:25:00,3,336.03,1008.09,Home & Kitchen,Netherlands
INV000035,CUST0176,2024-10-25 01:27:00,1,51.34,51.34,Electronics,United Kingdom
INV000485,CUST0041,2024-10-25 13:04:00,1,43.97,43.97,Sports,France
INV000096,CUST0196,2024-10-25 18:36:00,3,50.69,152.07,Home & Kitchen,Germany
INV001023,CUST0157,2024-10-25 23:59:00,5,166.18,830.9,Sports,United Kingdom
INV000131,CUST0129,2024-10-26 00:54:00,1,19.51,19.51,Electronics,United Kingdom
INV001751,CUST0033,2024-10-26 13:13:00,1,31.01,31.01,Clothing,Netherlands
INV002413,CUST0088,2024-10-26 15:05:00,4,59.88,239.52,Sports,United Kingdom
INV001342,CUST0070,2024-10-26 15:34:00,10,260.26,2602.6,Electronics,United Kingdom
INV000665,CUST0132,2024-10-27 06:37:00,1,38.7,38.7,Clothing,United Kingdom
INV002963,CUST0026,2024-10-27 07:02:00,6,161.18,967.08,Electronics,United Kingdom
INV000328,CUST0025,2024-10-27 09:26:00,5,49.37,246.85,Clothing,United Kingdom
INV001567,CUST0018,2024-10-27 11:10:00,1,94.73,94.73,Electronics,Spain
INV000428,CUST0134,2024-10-27 13:06:00,4,50.21,200.84,Beauty,United Kingdom
INV002724,CUST0005,2024-10-27 16:08:00,1,50.96,50.96,Clothing,United Kingdom
INV002174,CUST0186,2024-10-28 18:57:00,6,83.29,499.74,Beauty,Spain
INV001144,CUST0245,2024-10-28 19:48:00,1,35.83,35.83,Home & Kitchen,United Kingdom
INV002393,CUST0233,2024-10-29 00:52:00,3,141.08,423.24,Beauty,United Kingdom
INV001100,CUST0057,2024-10-29 01:46:00,2,38.25,76.5,Clothing,United Kingdom
INV001889,CUST0075,2024-10-29 02:05:00,4,153.86,615.44,Clothing,United Kingdom
INV000625,CUST0079,2024-10-29 10:24:00,3,74.88,224.64,Electronics,Germany
INV000118,CUST0092,2024-10-29 10:56:00,5,120.55,602.75,Clothing,United Kingdom
INV000141,CUST0089,2024-10-29 11:05:00,2,136.12,272.24,Clothing,United Kingdom
INV000693,CUST0046,2024-10-29 12:34:00,3,131.0,393.0,Electronics,United Kingdom
INV001566,CUST0141,2024-10-29 23:09:00,9,241.4,2172.6,Beauty,Spain
INV002060,CUST0073,2024-10-30 05:51:00,1,42.49,42.49,Home & Kitchen,United Kingdom
INV000086,CUST0188,2024-10-30 09:59:00,2,70.93,141.86,Clothing,Germany
INV001521,CUST0146,2024-10-31 10:54:00,2,47.94,95.88,Clothing,France
INV001585,CUST0236,2024-10-31 12:08:00,7,79.85,558.95,Clothing,United Kingdom
INV002400,CUST0132,2024-10-31 14:13:00,2,50.99,101.98,Electronics,United Kingdom
INV002188,CUST0100,2024-10-31 15:23:00,1,37.95,37.95,Home & Kitchen,United Kingdom
INV001752,CUST0006,2024-10-31 17:53:00,1,42.48,42.48,Beauty,Germany
INV002602,CUST0176,2024-11-01 08:06:00,2,34.22,68.44,Home & Kitchen,Germany
INV000690,CUST0233,2024-11-01 09:54:00,5,38.24,191.2,Clothing,United Kingdom
INV002541,CUST0118,2024-11-02 15:54:00,1,62.37,62.37,Beauty,United Kingdom
INV000084,CUST0054,2024-11-02 21:35:00,5,153.09,765.45,Home & Kitchen,Spain
INV002994,CUST0242,2024-11-02 23:10:00,5,264.53,1322.65,Beauty,Germany
INV001362,CUST0027,2024-11-02 23:23:00,2,67.49,134.98,Home & Kitchen,Netherlands
INV000324,CUST0117,2024-11-03 02:59:00,7,113.38,793.66,Electronics,United Kingdom
INV001404,CUST0054,2024-11-03 06:23:00,4,161.82,647.28,Electronics,United Kingdom
INV000571,CUST0113,2024-11-03 06:29:00,12,228.34,2740.08,Electronics,United Kingdom
INV001479,CUST0198,2024-11-03 11:42:00,9,123.25,1109.25,Clothing,United Kingdom
INV001660,CUST0120,2024-11-03 19:54:00,1,69.08,69.08,Beauty,United Kingdom
INV000908,CUST0069,2024-11-04 03:23:00,4,46.1,184.4,Beauty,United Kingdom
INV001453,CUST0012,2024-11-04 05:56:00,13,120.28,1563.64,Clothing,United Kingdom
INV000201,CUST0069,2024-11-04 08:41:00,1,34.47,34.47,Sports,Spain
INV001859,CUST0180,2024-11-04 10:09:00,1,35.66,35.66,Home & Kitchen,United Kingdom
INV000601,CUST0085,2024-11-04 10:21:00,2,74.22,148.44,Home & Kitchen,Germany
INV003000,CUST0203,2024-11-04 16:22:00,1,54.37,54.37,Sports,United Kingdom
INV000402,CUST0173,2024-11-04 22:28:00,2,41.69,83.38,Beauty,United Kingdom
INV000150,CUST0191,2024-11-05 02:48:00,1,25.24,25.24,Beauty,United Kingdom
INV002834,CUST0226,2024-11-05 08:39:00,1,29.8,29.8,Beauty,United Kingdom
INV002342,CUST0175,2024-11-05 12:07:00,6,64.91,389.46,Sports,United Kingdom
INV000811,CUST0112,2024-11-05 12:12:00,1,54.48,54.48,Clothing,France
INV002518,CUST0132,2024-11-05 12:12:00,1,48.79,48.79,Home & Kitchen,United Kingdom
INV001334,CUST0154,2024-11-05 16:06:00,4,61.3,245.2,Clothing,Germany
INV000051,CUST0173,2024-11-05 19:33:00,3,75.12,225.36,Home & Kitchen,Netherlands
INV001366,CUST0219,2024-11-05 20:33:00,2,55.86,111.72,Electronics,United Kingdom
INV001210,CUST0055,2024-11-05 21:36:00,3,59.38,178.14,Electronics,United Kingdom
INV001806,CUST0017,2024-11-05 22:03:00,2,54.47,108.94,Beauty,United Kingdom
INV002854,CUST0221,2024-11-06 01:18:00,6,93.45,560.7,Clothing,Spain
INV001811,CUST0192,2024-11-06 03:10:00,4,154.97,619.88,Electronics,United Kingdom
INV002185,CUST0099,2024-11-06 06:17:00,1,44.23,44.23,Home & Kitchen,United Kingdom
INV001556,CUST0108,2024-11-06 17:05:00,2,112.9,225.8,Sports,Germany
INV000740,CUST0003,2024-11-06 23:46:00,7,129.62,907.34,Sports,Germany
INV002033,CUST0161,2024-11-07 06:21:00,1,114.24,114.24,Electronics,Germany
INV002794,CUST0067,2024-11-07 07:20:00,1,39.71,39.71,Sports,United Kingdom
INV000697,CUST0218,2024-11-07 10:19:00,9,102.17,919.53,Electronics,Netherlands
INV001201,CUST0114,2024-11-07 12:26:00,7,64.5,451.5,Beauty,United Kingdom
INV002332,CUST0085,2024-11-07 15:02:00,1,64.56,64.56,Clothing,United Kingdom
INV001825,CUST0156,2024-11-07 19:52:00,4,55.53,222.12,Clothing,Germany
INV002471,CUST0046,2024-11-07 22:18:00,5,139.19,695.95,Beauty,Spain
INV002405,CUST0082,2024-11-07 23:18:00,2,57.93,115.86,Sports,United Kingdom
INV002093,CUST0210,2024-11-08 04:48:00,1,55.63,55.63,Beauty,United Kingdom
INV001097,CUST0164,2024-11-08 07:18:00,3,83.48,250.44,Clothing,Germany
INV001434,CUST0017,2024-11-08 12:50:00,4,75.18,300.72,Sports,Germany
INV001821,CUST0233,2024-11-08 19:44:00,1,68.41,68.41,Beauty,United Kingdom
INV002938,CUST0167,2024-11-09 04:28:00,2,48.64,97.28,Electronics,Spain
INV001317,CUST0209,2024-11-09 04:34:00,1,39.1,39.1,Clothing,United Kingdom
INV000817,CUST0094,2024-11-09 06:41:00,2,29.27,58.54,Beauty,Netherlands
INV002682,CUST0002,2024-11-09 10:48:00,10,338.13,3381.3,Clothing,United Kingdom
INV002401,CUST0102,2024-11-09 11:32:00,2,85.87,171.74,Clothing,United Kingdom
INV000347,CUST0163,2024-11-09 18:54:00,2,81.81,163.62,Sports,United Kingdom
INV001962,CUST0222,2024-11-09 19:09:00,2,43.3,86.6,Home & Kitchen,Germany
INV002285,CUST0001,2024-11-09 21:00:00,5,57.93,289.65,Clothing,United Kingdom
INV000037,CUST0221,2024-11-09 21:11:00,4,115.57,462.28,Electronics,France
INV001041,CUST0069,2024-11-10 04:58:00,1,44.12,44.12,Beauty,United Kingdom
INV002341,CUST0086,2024-11-10 15:51:00,3,67.38,202.14,Home & Kitchen,France
INV000894,CUST0063,2024-11-10 23:47:00,4,126.76,507.04,Clothing,United Kingdom
INV000177,CUST0218,2024-11-11 04:17:00,3,133.97,401.91,Electronics,United Kingdom
INV000166,CUST0069,2024-11-11 08:12:00,1,47.98,47.98,Clothing,United Kingdom
INV001804,CUST0113,2024-11-11 17:33:00,9,197.76,1779.84,Beauty,Spain
INV000624,CUST0216,2024-11-12 11:36:00,1,54.43,54.43,Electronics,United Kingdom
INV002267,CUST0120,2024-11-12 13:47:00,4,75.57,302.28,Electronics,United Kingdom
INV000994,CUST0155,2024-11-12 14:04:00,7,342.27,2395.89,Home & Kitchen,United Kingdom
INV000543,CUST0006,2024-11-12 14:28:00,1,26.98,26.98,Beauty,United Kingdom
INV001961,CUST0153,2024-11-12 21:38:00,1,58.87,58.87,Sports,Germany
INV000403,CUST0141,2024-11-13 00:27:00,5,76.31,381.55,Electronics,United Kingdom
INV002833,CUST0117,2024-11-13 11:15:00,2,118.38,236.76,Beauty,United Kingdom
INV001043,CUST0011,2024-11-13 12:47:00,1,36.14,36.14,Clothing,Netherlands
INV001798,CUST0039,2024-11-13 18:37:00,3,80.78,242.34,Electronics,United Kingdom
INV002497,CUST0078,2024-11-13 18:55:00,1,63.91,63.91,Electronics,France
INV002643,CUST0036,2024-11-13 21:57:00,1,121.29,121.29,Clothing,Germany
INV002952,CUST0164,2024-11-14 16:15:00,3,69.48,208.44,Clothing,Spain
INV000975,CUST0179,2024-11-14 17:52:00,7,158.35,1108.45,Clothing,United Kingdom
INV000729,CUST0215,2024-11-15 13:55:00,6,92.51,555.06,Electronics,United Kingdom
